
------ 3631424765 ::  ------

		3671575665::EN::IGUI_WE_Tooltip_HoldAlt = "Hold ALT: numeric stats",
		3671575665::CN::IGUI_WE_Tooltip_HoldAlt = "",
		3671575665::EN::IGUI_WE_Tooltip_Level = "Weapon Level: %1",
		3671575665::CN::IGUI_WE_Tooltip_Level = "",
		3671575665::EN::IGUI_WE_Tooltip_MaxDamage = "MaxDamage: %1 (base %2, %3)",
		3671575665::CN::IGUI_WE_Tooltip_MaxDamage = "",
		3671575665::EN::IGUI_WE_Tooltip_MinDamage = "MinDamage: %1 (base %2, %3)",
		3671575665::CN::IGUI_WE_Tooltip_MinDamage = "",
		3671575665::EN::IGUI_WE_Tooltip_Range = "Range: %1 (base %2, %3)",
		3671575665::CN::IGUI_WE_Tooltip_Range = "",
		3671575665::EN::IGUI_WE_Tooltip_Rarity = "Rarity: %1",
		3671575665::CN::IGUI_WE_Tooltip_Rarity = "",
		3671575665::EN::IGUI_WE_Tooltip_RecoilDelay = "Recoil delay: %1 (base %2, %3)",
		3671575665::CN::IGUI_WE_Tooltip_RecoilDelay = "",
		3671575665::EN::IGUI_WE_Tooltip_ReloadTime = "Reload time: %1 (base %2, %3)",
		3671575665::CN::IGUI_WE_Tooltip_ReloadTime = "",
		3671575665::EN::IGUI_WE_Tooltip_Weight = "Weight: %1 (base %2, %3)",
		3671575665::CN::IGUI_WE_Tooltip_Weight = "",
		3671575665::EN::IGUI_WE_Tooltip_XP = "XP: %1/%2",
		3671575665::CN::IGUI_WE_Tooltip_XP = "",
		3671575665::EN::IGUI_WE_XP = "XP: %1/%2",
		3671575665::CN::IGUI_WE_XP = "",
		3671575665::EN::IGUI_WE_XP_Fallback = "XP: %1/%2",
		3671575665::CN::IGUI_WE_XP_Fallback = "",
		3671575665::EN::Sandbox_WE_DeathRetainPercent = "Weapon XP kept on owner death (%)",
		3671575665::CN::Sandbox_WE_DeathRetainPercent = "",
		3671575665::EN::Sandbox_WE_DeathRetainPercent_tooltip = "<RGB:1,1,1>Percentage of weapon XP retained when the character dies. 100 = keep all XP. 0 = lose all XP on death. <RGB:1,1,1>",
		3671575665::CN::Sandbox_WE_DeathRetainPercent_tooltip = "",
		3671575665::EN::Sandbox_WE_RepairHeadOnRarityUp = "Repair HEAD on rarity up",
		3671575665::CN::Sandbox_WE_RepairHeadOnRarityUp = "",
		3671575665::EN::Sandbox_WE_RepairHeadOnRarityUp_tooltip = "<RGB:1,1,1>Two-part weapons only (axes, spears, etc.). Fully restores the HEAD part condition when a new rarity tier is reached. <RGB:1,1,1>",
		3671575665::CN::Sandbox_WE_RepairHeadOnRarityUp_tooltip = "",
		3671575665::EN::Sandbox_WE_RepairOnRarityUp = "Repair weapon on rarity up",
		3671575665::CN::Sandbox_WE_RepairOnRarityUp = "",
		3671575665::EN::Sandbox_WE_RepairOnRarityUp_tooltip = "<RGB:1,1,1>When a weapon reaches a new rarity tier, its condition is fully restored. Tiers: Common > Uncommon > Rare > Epic > Legendary > Mythic > Absolute. <RGB:1,1,1>",
		3671575665::CN::Sandbox_WE_RepairOnRarityUp_tooltip = "",
		3671575665::EN::Sandbox_WE_ResetHeadRepairsOnRarityUp = "Reset HEAD repairs on rarity up",
		3671575665::CN::Sandbox_WE_ResetHeadRepairsOnRarityUp = "",
		3671575665::EN::Sandbox_WE_ResetHeadRepairsOnRarityUp_tooltip = "<RGB:1,1,1>Two-part weapons only (axes, spears, etc.). Resets the HEAD part repair counter to zero when a new rarity tier is reached. <RGB:1,1,1>",
		3671575665::CN::Sandbox_WE_ResetHeadRepairsOnRarityUp_tooltip = "",
		3671575665::EN::Sandbox_WE_ResetRepairsOnRarityUp = "Reset repair count on rarity up",
		3671575665::CN::Sandbox_WE_ResetRepairsOnRarityUp = "",
		3671575665::EN::Sandbox_WE_ResetRepairsOnRarityUp_tooltip = "<RGB:1,1,1>When a weapon reaches a new rarity tier, its repair counter resets to zero, allowing it to be repaired as many times as a newly found weapon. <RGB:1,1,1>",
		3671575665::CN::Sandbox_WE_ResetRepairsOnRarityUp_tooltip = "",
		3671575665::EN::Sandbox_WE_SpawnArmoryMax = "Armory zone: max level",
		3671575665::CN::Sandbox_WE_SpawnArmoryMax = "",
		3671575665::EN::Sandbox_WE_SpawnArmoryMin = "Armory zone: min level",
		3671575665::CN::Sandbox_WE_SpawnArmoryMin = "",
		3671575665::EN::Sandbox_WE_SpawnDefaultMax = "Default zone: max level",
		3671575665::CN::Sandbox_WE_SpawnDefaultMax = "",
		3671575665::EN::Sandbox_WE_SpawnDefaultMin = "Default zone: min level",
		3671575665::CN::Sandbox_WE_SpawnDefaultMin = "",
		3671575665::EN::Sandbox_WE_SpawnLabMax = "Lab zone: max level",
		3671575665::CN::Sandbox_WE_SpawnLabMax = "",
		3671575665::EN::Sandbox_WE_SpawnLabMin = "Lab zone: min level",
		3671575665::CN::Sandbox_WE_SpawnLabMin = "",
		3671575665::EN::Sandbox_WE_SpawnLevelsEnabled = "Enable weapon spawn levels",
		3671575665::CN::Sandbox_WE_SpawnLevelsEnabled = "",
		3671575665::EN::Sandbox_WE_SpawnLevelsEnabled_tooltip = "<RGB:1,1,1>If enabled, weapons found in the world are assigned a random level based on the location they were found in. Higher-danger locations spawn higher-level weapons with better stats. <RGB:1,1,1>",
		3671575665::CN::Sandbox_WE_SpawnLevelsEnabled_tooltip = "",
		3671575665::EN::Sandbox_WE_SpawnMilitaryMax = "Military zone: max level",
		3671575665::CN::Sandbox_WE_SpawnMilitaryMax = "",
		3671575665::EN::Sandbox_WE_SpawnMilitaryMin = "Military zone: min level",
		3671575665::CN::Sandbox_WE_SpawnMilitaryMin = "",
		3671575665::EN::Sandbox_WE_SpawnPoliceMax = "Police zone: max level",
		3671575665::CN::Sandbox_WE_SpawnPoliceMax = "",
		3671575665::EN::Sandbox_WE_SpawnPoliceMin = "Police zone: min level",
		3671575665::CN::Sandbox_WE_SpawnPoliceMin = "",
		3671575665::EN::Sandbox_WE_SpawnSurvivorMax = "Survivor cache: max level",
		3671575665::CN::Sandbox_WE_SpawnSurvivorMax = "",
		3671575665::EN::Sandbox_WE_SpawnSurvivorMin = "Survivor cache: min level",
		3671575665::CN::Sandbox_WE_SpawnSurvivorMin = "",
		3671575665::EN::Sandbox_WE_SpawnZone_tooltip = "<RGB:1,1,1>Level range for weapons spawned in this location type. A random level between min and max is chosen. The weapon receives random stat bonuses for each level, as if a player had leveled it up themselves. <RGB:1,1,1>",
		3671575665::CN::Sandbox_WE_SpawnZone_tooltip = "",
		3671575665::EN::Sandbox_WE_XPFromShove = "Grant XP for shoving with a weapon",
		3671575665::CN::Sandbox_WE_XPFromShove = "",
		3671575665::EN::Sandbox_WE_XPFromShove_tooltip = "<RGB:1,1,1>If enabled, weapon XP is granted when shoving a zombie while holding a weapon. Disabled by default — XP is only earned through actual weapon strikes. <RGB:1,1,1>",
		3671575665::CN::Sandbox_WE_XPFromShove_tooltip = "",
		3671575665::EN::Sandbox_WE_XPGainPerLevelPercent = "XP gain bonus (% per weapon level)",
		3671575665::CN::Sandbox_WE_XPGainPerLevelPercent = "",
		3671575665::EN::Sandbox_WE_XPGainPerLevelPercent_tooltip = "<RGB:1,1,1>Bonus XP per weapon level. Example: 1% → level 5 earns +4% more XP per action than level 1. 0 = no bonus. <RGB:1,1,1>",
		3671575665::CN::Sandbox_WE_XPGainPerLevelPercent_tooltip = "",
		3671575665::EN::Sandbox_WE_XPRequirementGrowthPercent = "XP requirement growth (% per level)",
		3671575665::CN::Sandbox_WE_XPRequirementGrowthPercent = "",
		3671575665::EN::Sandbox_WE_XPRequirementGrowthPercent_tooltip = "<RGB:1,1,1>How much more XP each level costs. Example: 7% → level 2 needs 7% more XP than level 1. 0 = flat cost. <RGB:1,1,1>",
		3671575665::CN::Sandbox_WE_XPRequirementGrowthPercent_tooltip = "",
		3671575665::EN::Sandbox_WeaponExperienceSP = "Weapon Experience TypeXP SP",
		3671575665::CN::Sandbox_WeaponExperienceSP = "",
		3671575665::EN::WE_DeathRetainPercent = "Weapon XP kept on owner death (%)",
		3671575665::CN::WE_DeathRetainPercent = "",
		3671575665::EN::WE_RepairHeadOnRarityUp = "Repair HEAD on rarity up",
		3671575665::CN::WE_RepairHeadOnRarityUp = "",
		3671575665::EN::WE_RepairOnRarityUp = "Repair weapon on rarity up",
		3671575665::CN::WE_RepairOnRarityUp = "",
		3671575665::EN::WE_ResetHeadRepairsOnRarityUp = "Reset HEAD repairs on rarity up",
		3671575665::CN::WE_ResetHeadRepairsOnRarityUp = "",
		3671575665::EN::WE_ResetRepairsOnRarityUp = "Reset repair count on rarity up",
		3671575665::CN::WE_ResetRepairsOnRarityUp = "",
		3671575665::EN::WE_SpawnArmoryMax = "Armory zone: max level",
		3671575665::CN::WE_SpawnArmoryMax = "",
		3671575665::EN::WE_SpawnArmoryMin = "Armory zone: min level",
		3671575665::CN::WE_SpawnArmoryMin = "",
		3671575665::EN::WE_SpawnDefaultMax = "Default zone: max level",
		3671575665::CN::WE_SpawnDefaultMax = "",
		3671575665::EN::WE_SpawnDefaultMin = "Default zone: min level",
		3671575665::CN::WE_SpawnDefaultMin = "",
		3671575665::EN::WE_SpawnLabMax = "Lab zone: max level",
		3671575665::CN::WE_SpawnLabMax = "",
		3671575665::EN::WE_SpawnLabMin = "Lab zone: min level",
		3671575665::CN::WE_SpawnLabMin = "",
		3671575665::EN::WE_SpawnLevelsEnabled = "Enable weapon spawn levels",
		3671575665::CN::WE_SpawnLevelsEnabled = "",
		3671575665::EN::WE_SpawnMilitaryMax = "Military zone: max level",
		3671575665::CN::WE_SpawnMilitaryMax = "",
		3671575665::EN::WE_SpawnMilitaryMin = "Military zone: min level",
		3671575665::CN::WE_SpawnMilitaryMin = "",
		3671575665::EN::WE_SpawnPoliceMax = "Police zone: max level",
		3671575665::CN::WE_SpawnPoliceMax = "",
		3671575665::EN::WE_SpawnPoliceMin = "Police zone: min level",
		3671575665::CN::WE_SpawnPoliceMin = "",
		3671575665::EN::WE_SpawnSurvivorMax = "Survivor cache: max level",
		3671575665::CN::WE_SpawnSurvivorMax = "",
		3671575665::EN::WE_SpawnSurvivorMin = "Survivor cache: min level",
		3671575665::CN::WE_SpawnSurvivorMin = "",
		3671575665::EN::WE_XPFromShove = "Grant XP for shoving with a weapon",
		3671575665::CN::WE_XPFromShove = "",
		3671575665::EN::WE_XPGainPerLevelPercent = "XP gain bonus (% per weapon level)",
		3671575665::CN::WE_XPGainPerLevelPercent = "",
		3671575665::EN::WE_XPRequirementGrowthPercent = "XP requirement growth (% per level)",
		3671575665::CN::WE_XPRequirementGrowthPercent = "",

