
------ 2959472220 ::  ------

3569050120::EN::ItemName_Gunpart.Clip_HK416_Vanguard_black = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_HK416_Vanguard_black = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_HK416_Vanguard_black_tan = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_HK416_Vanguard_black_tan = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_HK416_Vanguard_tan = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_HK416_Vanguard_tan = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_HK416_tanonized_1 = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_HK416_tanonized_1 = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_HK416_tanonized_2 = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_HK416_tanonized_2 = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_KS_1 = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_KS_1 = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_M4A1 = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_M4A1 = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_M4A1_black = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_M4A1_black = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_M4A1_tan = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_M4A1_tan = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_M4_14_5 = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_M4_14_5 = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_MCX = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_MCX = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_SR16 = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_SR16 = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_Sig_MCX_LVAW = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_Sig_MCX_LVAW = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_Sig_MCX_LVAW_black = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_Sig_MCX_LVAW_black = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_Sig_MCX_black = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_Sig_MCX_black = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_Sig_MCX_tan = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_Sig_MCX_tan = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_drum_556_100rnd = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_drum_556_100rnd = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_drum_556_60rnd = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_drum_556_60rnd = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Clip_mag_556_30rnd = "Clip 556x45 30round",
3569050120::CN::ItemName_Gunpart.Clip_mag_556_30rnd = "5.56x45mm 30发弹匣",
3569050120::EN::ItemName_Gunpart.Eotech_black = "Eotech Black Scope",
3569050120::CN::ItemName_Gunpart.Eotech_black = "EOTech全息瞄准镜 (黑)",
3569050120::EN::ItemName_Gunpart.Eotech_tan = "Eotech Tan Scope",
3569050120::CN::ItemName_Gunpart.Eotech_tan = "EOTech全息瞄准镜 (沙色)",
3569050120::EN::ItemName_Gunpart.Grip_1 = "Grip 1",
3569050120::CN::ItemName_Gunpart.Grip_1 = "握把1",
3569050120::EN::ItemName_Gunpart.Grip_2 = "Grip 2",
3569050120::CN::ItemName_Gunpart.Grip_2 = "握把2",
3569050120::EN::ItemName_Gunpart.Grip_3 = "Grip 3",
3569050120::CN::ItemName_Gunpart.Grip_3 = "握把3",
3569050120::EN::ItemName_Gunpart.Grip_4 = "Grip 4",
3569050120::CN::ItemName_Gunpart.Grip_4 = "握把4",
3569050120::EN::ItemName_Gunpart.Leopold_combo = "Leopold Combo Scope",
3569050120::CN::ItemName_Gunpart.Leopold_combo = "Leupold混合式瞄准镜",
3569050120::EN::ItemName_Gunpart.M4A1_aimpoint_magnifer_tan = "Aimpoint Magnifer Scope",
3569050120::CN::ItemName_Gunpart.M4A1_aimpoint_magnifer_tan = "Aimpoint增倍镜",
3569050120::EN::ItemName_Gunpart.M4A1_aimpoint_tan = "Aimpoint Scope",
3569050120::CN::ItemName_Gunpart.M4A1_aimpoint_tan = "Aimpoint红点瞄准镜",
3569050120::EN::ItemName_Gunpart.M4A1_eotech_magnifer = "Eotech Magnifer Scope",
3569050120::CN::ItemName_Gunpart.M4A1_eotech_magnifer = "Eotech增倍镜",
3569050120::EN::ItemName_Gunpart.M4A1_eotech_vudu = "Eotech Vudu Scope",
3569050120::CN::ItemName_Gunpart.M4A1_eotech_vudu = "EOTech Vudu变倍瞄准镜",
3569050120::EN::ItemName_Gunpart.M4A1_specter = "Specter Scope",
3569050120::CN::ItemName_Gunpart.M4A1_specter = "Specter双倍率瞄准镜",
3569050120::EN::ItemName_Gunpart.M4A1_suppressor_black = "Suppressor Black",
3569050120::CN::ItemName_Gunpart.M4A1_suppressor_black = "消音器 (黑)",
3569050120::EN::ItemName_Gunpart.M4A1_suppressor_tan = "Suppressor Tan",
3569050120::CN::ItemName_Gunpart.M4A1_suppressor_tan = "消音器 (沙色)",
3569050120::EN::ItemName_Gunpart.Maw_c1 = "MAWL C1+ Laser",
3569050120::CN::ItemName_Gunpart.Maw_c1 = "MAWL-C1+激光模块",
3569050120::EN::ItemName_Gunpart.NightForce = "Night Force Scope",
3569050120::CN::ItemName_Gunpart.NightForce = "Nightforce精密步枪瞄准镜",
3569050120::EN::ItemName_Gunpart.NightForce_reddot = "Night Force and Reddot Scope",
3569050120::CN::ItemName_Gunpart.NightForce_reddot = "Nightforce混合式瞄准镜 (红点)",
3569050120::EN::ItemName_Gunpart.PEQ15 = "PEQ15 Laser and flashlight",
3569050120::CN::ItemName_Gunpart.PEQ15 = "PEQ-15激光/战术手电模块",
3569050120::EN::ItemName_Gunpart.Pistol_Suppressor = "Pistol Suppressor",
3569050120::CN::ItemName_Gunpart.Pistol_Suppressor = "手枪消音器",
3569050120::EN::ItemName_Gunpart.Pistol_suppressor = "Pistol_suppressor",
3569050120::CN::ItemName_Gunpart.Pistol_suppressor = "手枪消音器",
3569050120::EN::ItemName_Gunpart.Sig_suppressor = "Sig Suppressor",
3569050120::CN::ItemName_Gunpart.Sig_suppressor = "西格原厂消音器",
3569050120::EN::ItemName_Gunpart.Silencer1 = "Silencer Rifle v1",
3569050120::CN::ItemName_Gunpart.Silencer1 = "步枪消音器v1",
3569050120::EN::ItemName_Gunpart.Silencer2 = "Silencer Rifle v2",
3569050120::CN::ItemName_Gunpart.Silencer2 = "步枪消音器v2",
3569050120::EN::ItemName_Gunpart.Silencer3 = "Silencer Rifle v3",
3569050120::CN::ItemName_Gunpart.Silencer3 = "步枪消音器v3",
3569050120::EN::ItemName_Gunpart.Silencer4 = "Silencer Rifle v4",
3569050120::CN::ItemName_Gunpart.Silencer4 = "步枪消音器v4",
3569050120::EN::ItemName_Gunpart.Silencer5 = "Silencer Rifle v5",
3569050120::CN::ItemName_Gunpart.Silencer5 = "步枪消音器v5",
3569050120::EN::ItemName_Gunpart.Silencer6 = "Silencer Rifle v6",
3569050120::CN::ItemName_Gunpart.Silencer6 = "步枪消音器v6",
3569050120::EN::ItemName_Gunpart.SureFire_scout_black = "SureFire Scout Black",
3569050120::CN::ItemName_Gunpart.SureFire_scout_black = "SureFire Scout战术手电 (黑)",
3569050120::EN::ItemName_Gunpart.Trijcon_minirds = "Trijcon Mini RDS Red Dot Sight",
3569050120::CN::ItemName_Gunpart.Trijcon_minirds = "Trijcon迷你红点瞄准镜",
3569050120::EN::ItemName_Gunpart.Vortex_black = "Vortex Black Scope",
3569050120::CN::ItemName_Gunpart.Vortex_black = "Vortex瞄准镜 (黑)",
3569050120::EN::ItemName_Gunpart.acro_p2 = "Acro P2 Red Dot Sight",
3569050120::CN::ItemName_Gunpart.acro_p2 = "Acro P2红点瞄准镜",
3569050120::EN::ItemName_Gunpart.acro_p2_black = "Acro P2 Black Red Dot Sight",
3569050120::CN::ItemName_Gunpart.acro_p2_black = "Acro P2红点瞄准镜 (黑)",
3569050120::EN::ItemName_Gunpart.aimpoint = "Aimpoint Micro T-1 Scope",
3569050120::CN::ItemName_Gunpart.aimpoint = "Aimpoint Micro T-1红点瞄准镜",
3569050120::EN::ItemName_Gunpart.deltapointpro_black = "Delta Point Pro Black Red Dot Sight",
3569050120::CN::ItemName_Gunpart.deltapointpro_black = "Deltapoint Pro 红点瞄准镜 (黑)",
3569050120::EN::ItemName_Gunpart.geiselle_scope = "Geiselle Super Precision Scope",
3569050120::CN::ItemName_Gunpart.geiselle_scope = "Geissele Super Precision瞄准镜",
3569050120::EN::ItemName_Gunpart.grip_tan = "Tan Grip",
3569050120::CN::ItemName_Gunpart.grip_tan = "沙色握把",
3569050120::EN::ItemName_Gunpart.holosight_exps_tan = "Holosight EXPS Tan",
3569050120::CN::ItemName_Gunpart.holosight_exps_tan = "EXPS全息瞄准镜 (沙色)",
3569050120::EN::ItemName_Gunpart.nightforce_aimpoint = "Nightforce and Aimpoint Scope",
3569050120::CN::ItemName_Gunpart.nightforce_aimpoint = "Nightforce/Aimpoint混合式瞄准镜",
3569050120::EN::ItemName_Gunpart.peq = "PEQ Laser",
3569050120::CN::ItemName_Gunpart.peq = "PEQ-15激光模块",
3569050120::EN::ItemName_Gunpart.peq15_black = "PEQ15 Black Laser",
3569050120::CN::ItemName_Gunpart.peq15_black = "PEQ-15激光模块 (黑)",
3569050120::EN::ItemName_Gunpart.peq15_tan = "PEQ15 Tan Laser",
3569050120::CN::ItemName_Gunpart.peq15_tan = "PEQ-15激光模块 (沙色)",
3569050120::EN::ItemName_Gunpart.peq_laser = "AN PEQ-15 Laser Module",
3569050120::CN::ItemName_Gunpart.peq_laser = "AN PEQ-15激光模块",
3569050120::EN::ItemName_Gunpart.scope_ads = "ADS Scope",
3569050120::CN::ItemName_Gunpart.scope_ads = "ADS瞄准镜",
3569050120::EN::ItemName_Gunpart.sf_light_black = "SureFire Scout Light Black",
3569050120::CN::ItemName_Gunpart.sf_light_black = "SureFire Scout战术手电 (黑)",
3569050120::EN::ItemName_Gunpart.silencer_cover = "Silencer Cover",
3569050120::CN::ItemName_Gunpart.silencer_cover = "消音器护套",
3569050120::EN::ItemName_Gunpart.surefire_scout_tan = "SureFire Scout Light Tan",
3569050120::CN::ItemName_Gunpart.surefire_scout_tan = "SureFire侦察兵战术手电 (沙色)",
3569050120::EN::ItemName_Gunpart.surefire_tan = "SureFire Scout Tan",
3569050120::CN::ItemName_Gunpart.surefire_tan = "SureFire侦察兵战术手电 (沙色)",
3569050120::EN::ItemName_Gunpart.tall_aimpoint = "Tall Aimpoint Scope",
3569050120::CN::ItemName_Gunpart.tall_aimpoint = "高位Aimpoint瞄准镜",
3569050120::EN::ItemName_Gunpart.trijicon_geiselle = "Trijicon and Geiselle Scope",
3569050120::CN::ItemName_Gunpart.trijicon_geiselle = "Trijicon/Geissele瞄准镜",
3569050120::EN::ItemName_Gunpart.vudu_tan = "Eotech Vudu Tan Scope",
3569050120::CN::ItemName_Gunpart.vudu_tan = "Eotech Vudu瞄准镜 (沙色)",
3569050120::EN::ItemName_Gunpart.x300_black = "SureFire X300 Black",
3569050120::CN::ItemName_Gunpart.x300_black = "SureFire X300战术手电 (黑)",
3569050120::EN::ItemName_Gunpart.x300ultra_black = "SureFire X300 Ultra Black",
3569050120::CN::ItemName_Gunpart.x300ultra_black = "SureFire X300 Ultra战术手电 (黑)",
3569050120::EN::ItemName_Gunpart.x300v_tan = "SureFire X300 Tan",
3569050120::CN::ItemName_Gunpart.x300v_tan = "SureFire X300战术手电 (沙色)",
3569050120::EN::ItemName_Gunpart.x400_black = "SureFire X400 Black",
3569050120::CN::ItemName_Gunpart.x400_black = "SureFire X400战术手电 (黑)",
3569050120::EN::ItemName_Gunpart.xc2 = "SureFire XC2",
3569050120::CN::ItemName_Gunpart.xc2 = "SureFire XC2微型战术手电/激光",
3569050120::EN::Sandbox_ADWWF = "Advanced Weapons",
3569050120::CN::Sandbox_ADWWF = "高级武器",
3569050120::EN::Tooltip_GunP = "Press G to load<br>Press G to fire",
3569050120::CN::Tooltip_GunP = "按 G 装填<br>按 G 开火",

